recno,uid,R,GCVS,RAJ2000,DEJ2000,pmRA,e_pmRA,pmDE,e_pmDE,Epoch,GLON,GLAT,VarType,Per,OutDate,Cl,l_Maxmag,Maxmag,n_Maxmag,l_Minmag,Minmag,u_Minmag,n_Minmag,ref(Coo),f_ref(Coo),ref(pm),ref(CV),f_ref(CV),ref(CV)2,f_ref(CV)2,ref(Cha),u_ref(Cha),n_ref(Cha),ref(Sp),n_ref(Sp),u_ref(Sp),f_ref(Sp),ref(Per),f_ref(Per),Names,IUE,HST,ARIEL5,HEAO1,HEAO2,EXOSAT,ROSAT,GINGA,ASCA,EUVE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000_x,DEJ2000_x,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
1191,7695,*,V4121 Sgr,271.97820833333327,-28.824111111111108,,,,,,3,-4,N,,1983.0,,,9.5,v,,21.0,,j,C00002,,,1987-08,,,,1987-08,,*,1987-08,X,:,,,,,,H,,,,,,,,,Gaia DR3 4050738280034632576,271.97856080038,-28.82431677967,0.001,0.0,123.0,1636148068921376768,4050738280034632576,1793213315,0.5565,0.5199,2.3262,0.7838,2.968,5.027,-5.017,0.8,-0.318,0.4594289,-0.1472,0.3033,-0.4482,-0.0577,-0.5812,0.285,-0.5622,-0.6216,0.1472,-0.0787,110,0,109,1,2.3866,192.14,1.613,4.2414,95,false,,0.8282,0.1335,-0.228,0.417,-0.231,0.193,-0.284,13,9,1.216958,13,0.2983,0.7187,29,7,1.167,0,88,373.61702,3.71709,100.513,19.2563,0.011148,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,271.97858625207,-28.82431536823,13.051926,7.655267,-0.0911,1.33567
1177,7621,*,V908 Sgr,271.7860833333333,-28.747861111111106,,,,,,,,,,,,,,,,,,,,*,,,,,,,,,,,,,,,V737 Sgr,,,,,,,,,,,Gaia DR3 4050783600548128000,271.78629806834,-28.74787463204,0.0,0.0,66.0,1636148068921376768,4050783600548128000,623536174,0.356,0.2866,0.0067,0.4039,0.0166,3.596,2.112,0.397,-2.91,0.28547755,0.2487,-0.2842,0.0093,-0.2452,-0.3536,-0.1219,-0.3948,-0.2186,0.2847,0.1381,193,0,192,1,35.9867,2187.2,2.558,91.965,95,false,,1.4397,0.0828,-0.125,-0.147,0.122,0.2,0.089,22,15,0.559016,24,0.1118,102.2,0,0,3.359,0,198,1573.60086,7.68377,204.796,17.695131,0.005975,19,609.407,30.3802,20.0593,18.376274,0.054198,18,1592.23,32.6177,48.815,16.74288,0.022561,1.399,0,19,0,18,0,1.633394,0.681143,0.952251,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999999,4133.6,4079.4,4225.5,4.5698,4.4318,4.6397,-2.4489,-2.4871,-2.3427,555.306,504.7963,728.0472,0.4846,0.4058,0.6206,0.357,0.2983,0.4597,0.194,0.1621,0.25,PHOENIX,271.78628736261,-28.74786169892,6.355336,4.68818,0.1561,0.67951
1178,7618,*,V737 Sgr,271.7863333333333,-28.74780555555555,0.012,0.0,0.002,0.001,2000.0,3,-4,N:,,1933.5,,,10.3,p,,19.0,,j,2003-115,,2003-115,1987-08,,,,1987-08,:,*,,,,,,,V908 Sgr,,,,,,,,,,,Gaia DR3 4050783600548128000,271.78629806834,-28.74787463204,0.0,0.0,66.0,1636148068921376768,4050783600548128000,623536174,0.356,0.2866,0.0067,0.4039,0.0166,3.596,2.112,0.397,-2.91,0.28547755,0.2487,-0.2842,0.0093,-0.2452,-0.3536,-0.1219,-0.3948,-0.2186,0.2847,0.1381,193,0,192,1,35.9867,2187.2,2.558,91.965,95,false,,1.4397,0.0828,-0.125,-0.147,0.122,0.2,0.089,22,15,0.559016,24,0.1118,102.2,0,0,3.359,0,198,1573.60086,7.68377,204.796,17.695131,0.005975,19,609.407,30.3802,20.0593,18.376274,0.054198,18,1592.23,32.6177,48.815,16.74288,0.022561,1.399,0,19,0,18,0,1.633394,0.681143,0.952251,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999999,4133.6,4079.4,4225.5,4.5698,4.4318,4.6397,-2.4489,-2.4871,-2.3427,555.306,504.7963,728.0472,0.4846,0.4058,0.6206,0.357,0.2983,0.4597,0.194,0.1621,0.25,PHOENIX,271.78628736261,-28.74786169892,6.355336,4.68818,0.1561,0.272449
1220,7671,*,V2506 Sgr,272.75699999999995,-28.544166666666662,,,,,,,,non-CV,,1946.0,,,,,,,,,,,,1987-08,*,,,,,,,,,,,,AS 282,,,,,,,,,,,Gaia DR3 4050848540419995776,272.75700360784,-28.54458377492,0.0,0.0,54.0,1636148068921376768,4050848540419995776,223904949,0.0286,0.025,0.0948,0.0265,3.5786,10.646,-6.007,0.035,-8.788,0.025574813,0.3936,-0.0298,-0.4858,-0.3585,-0.089,-0.3533,-0.7062,-0.2024,0.0653,0.4368,193,0,191,2,-5.8789,181.81,0.0,0.0,31,false,1.217,,,,,,,,22,15,0.056558,23,0.1009,180.0,0,0,0.71,0,201,102034.92662,430.652,236.931,13.165495,0.005347,22,14543.6,505.163,28.7899,14.931861,0.037815,22,144179.0,1573.08,91.654,11.850637,0.012434,1.556,0,1,0,0,0,3.081223,1.766366,1.314857,62.01,3.93,1,4,0,4,16.243,2.7061,0.029234,735.394,14.38,3800.0,4.0,0.75,111,,,,,,,,VARIABLE,0.0,0.0,0.999962,,,,,,,,,,,,,,,,,,,,,,,272.75703400237,-28.54454471503,0.574546,0.427246,0.4462,1.501633
1229,8492,,Sgr,273.340625,-27.810166666666664,,,,,,4,-5,UG:,,,,,,,,,,,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m103.24414.4271,,,,,,,,,,,Gaia DR3 4050899766721958272,273.34060963517,-27.81045348004,0.001,0.001,78.0,1636148068921376768,4050899766721958272,409118454,0.7342,0.6065,-1.1349,0.9977,-1.1376,2.446,-2.444,1.222,0.095,0.67348963,0.0832,-0.3325,-0.1543,0.042,-0.3727,-0.1949,-0.1589,0.5672,-0.2978,-0.4899,129,9,129,0,15.5035,579.06,4.028,27.226,95,false,,1.4883,0.1677,-0.15,0.029,0.069,-0.169,-0.052,15,9,1.823023,16,0.3977,174.0,68,0,2.133,0,138,411.53499,3.7473,109.822,19.15135,0.010263,5,286.932,48.4883,5.91755,19.194096,0.183499,4,546.362,91.4695,5.97317,17.904194,0.181808,2.025,0,5,0,4,0,1.289902,0.042746,1.247156,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,2.0E-6,2.0E-5,0.999967,,,,,,,,,,,,,,,,,,,,,,,273.3406219162,-27.8104539041,19.672252,10.888657,-0.4723,1.033687
1217,8467,,Sgr,272.62862499999994,-27.457416666666663,,,,,,4,-4,UG,,,,,18.2,V,,20.1,,V,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m102.23250.3841,,,,,,,,,,,Gaia DR3 4050979034601845504,272.62891567927,-27.45716872201,0.001,0.0,114.0,1636148068921376768,4050979034601845504,223731907,0.5799,0.5016,-0.6082,0.5418,-1.1225,10.302,-7.576,0.901,-6.981,0.6409882,-0.1573,0.1421,-0.0318,0.4912,-0.1855,0.4743,-0.3137,0.0501,0.174,0.1614,103,0,102,1,0.0574,101.45,0.0,0.0,95,false,,1.3579,0.167,-0.211,0.342,-0.005,0.246,-0.386,12,10,1.28097,12,0.007043,103.6,5,25,1.001,0,102,281.40075,1.75019,160.783,19.564054,0.007293,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99998,,,,,,,,,,,,,,,,,,,,,,,272.62895362493,-27.45713769566,14.448855,10.424056,0.116,1.288012
1285,8403,*,V5114 Sgr,274.8845416666666,-28.609916666666663,,,,,,4,-6,N,,2004.21,,,8.4,V,<,17.5,,r,2004-11,,,2004-12,,,,A9999-99,,*,2004-12,X,:,,,,Nova Sgr 2004,,,,,,,,,,,Gaia DR3 4051351700127490944,274.88494409252,-28.61017935001,0.0,0.0,55.0,1636148068921376768,4051351700127490944,915970010,0.1169,0.105,0.2953,0.1197,2.4664,4.464,-2.823,0.155,-3.458,0.11514288,0.3107,-0.0131,-0.165,-0.418,-0.1208,-0.4695,-0.5114,-0.2114,0.0846,0.4073,239,0,239,0,-0.2217,236.67,0.0,0.0,95,false,,1.4403,0.03,-0.056,-0.089,0.09,0.041,-0.075,28,16,0.241646,28,0.06974,6.468,5,0,0.988,0,238,1292.29795,2.28149,566.427,17.90896,0.003356,26,559.869,7.46172,75.0322,18.468327,0.014737,24,1039.14,12.1958,85.2054,17.206205,0.013291,1.237,0,0,0,0,0,1.262121,0.559366,0.702755,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999996,4495.3,4468.3,4602.9,4.8666,4.8093,4.8894,-1.5083,-1.6133,-1.2968,1006.673,966.111,1128.1125,0.0384,0.0086,0.177,0.0296,0.0066,0.1375,0.016,0.0035,0.074,PHOENIX,274.88495838424,-28.6101639818,2.503661,1.898142,0.4373,1.584883
1278,7639,*,V1149 Sgr,274.6266666666666,-28.28805555555555,,,,,,4,-6,NB,,1945.0,,,7.4,p,,21.0,,j,C00003,,,1987-08,,,,1987-08,:,*,,,,,,,,,,,,,,,,,,Gaia DR3 4051398193200604928,274.62694865901,-28.28783378901,0.007,0.0,45.0,1636148068921376768,4051398193200604928,464369326,4.9023,4.8271,,,,,,,,,0.9914,,,,,,,,,,79,0,79,0,1.397,91.559,0.0,0.0,3,false,,,,,,,,,9,7,12.757694,11,1.407,143.8,0,18,,0,78,300.60595,1.95402,153.84,19.492373,0.007576,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,274.62694865901,-28.28783378901,4.902327,4.827105,0.9914,1.198542
1310,7700,*,V4169 Sgr,275.86224999999996,-28.36658333333333,,,,,,5,-7,NA,,1992.52,,,7.8,p,<,12.6,,V,1993-20,,,1992-12,,,,1992-07,:,*,1992-12,X,:,,,,,U,,,,,,,,,,Gaia DR3 4051419667958619776,275.86229317432,-28.36660560697,0.0,0.0,53.0,1636148068921376768,4051419667958619776,1781622538,0.3836,0.3317,-0.4702,0.3847,-1.2221,5.973,1.004,0.556,-5.888,0.45916104,0.4798,0.1081,0.3426,0.2515,-0.1394,0.2188,0.1933,-0.1327,0.2224,0.5763,140,0,140,0,-2.3294,102.81,0.0,0.0,95,false,,1.6104,0.1071,0.075,0.129,0.153,-0.215,-0.227,16,12,0.906913,16,0.1941,91.93,0,0,0.859,0,140,302.28635,4.08603,73.9804,19.48632,0.014932,10,181.562,6.56502,27.656,19.690979,0.039358,11,174.858,20.4568,8.54768,19.141184,0.127077,1.179,0,3,0,4,0,0.549795,0.204659,0.345137,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,2.33E-4,3.2E-5,0.999699,,,,,,,,,,,,,,,,,,,,,,,275.86228810228,-28.36657943997,8.774797,7.289719,0.5687,0.158538
1293,7690,,V4049 Sgr,275.1585833333333,-27.94055555555555,,,,,,5,-6,N,,1978.0,,,12.0,p,,21.0,,j,C00002,,,1987-08,,,,1987-08,,,1981-11,X,,,,,,,,,,,,,,,,Gaia DR3 4051501577317971072,275.15846532716,-27.9405687078,0.052,0.006,46.0,1636148068921376768,4051501577317971072,1232335618,37.3384,36.6311,,,,,,,,,0.976,,,,,,,,,,43,0,43,0,0.2558,39.584,0.0,0.0,3,false,,,,,,,,,5,3,6487.331,5,0.4888,175.7,0,0,,0,43,213.71659,4.35239,49.1033,19.862772,0.022282,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,275.15846532716,-27.9405687078,37.3384,36.63113,0.976,0.378277
1299,7710,,V4633 Sgr,275.41862499999996,-27.527222222222218,,,,,,5,-6,NA,0.125576,1998.32,,,7.4,V,<,20.0,,V,1998-42,,,1998-26,,,,2000-59,,,2000-06,X,,,2001-87,,,,,,,,,,,,,Gaia DR3 4051541129735016064,275.41837746794,-27.52755035425,0.001,0.001,122.0,1636148068921376768,4051541129735016064,325439586,0.8192,0.7113,,,,,,,,,-0.2943,,,,,,,,,,63,0,62,1,0.47,61.464,0.534,0.12091,3,false,,,,,,,,,7,7,1.527796,7,0.0919,91.26,0,14,,0,50,201.47192,3.7663,53.4933,19.92683,0.020483,2,87.3254,6.16829,14.1571,20.485691,0.076742,2,926.754,1137.56,0.814687,17.330484,1.332709,5.033,0,2,0,2,0,3.155207,0.558861,2.596346,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,2.16E-4,1.43E-4,0.998674,,,,,,,,,,,,,,,,,,,,,,,275.41837746794,-27.52755035425,0.819167,0.711321,-0.2943,1.421224
1332,7606,*,LQ Sgr,277.12075,-27.922111111111107,,,,,,,,non-CV,,,,,,,,,,,,,,1994-54,*,,,,,,,,,,,,HV 4475,,,,,,,,,,,Gaia DR3 4051609746132911360,277.12045806666,-27.92202061949,0.0,0.0,95.0,1636148068921376768,4051609746132911360,866600387,0.104,0.0859,0.2034,0.1124,1.8086,7.469,-4.203,0.127,-6.174,0.095933974,-0.032,-0.0363,0.1875,-0.2077,-0.2654,-0.2278,-0.1417,-0.0404,0.2022,0.041,221,88,221,0,0.2469,8758.7,0.909,394.99,95,false,,1.1011,0.0269,-0.059,-0.021,0.135,0.095,-0.041,25,16,0.178734,25,1.109,83.93,5,0,1.01,0,147,72226.77286,2001.51,36.0861,13.540622,0.030213,16,899.29,118.643,7.57981,17.953793,0.143268,17,149213.0,14553.0,10.253,11.813378,0.105961,2.078,0,4,0,0,0,6.140414,4.413171,1.727243,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,277.12047920613,-27.92199317902,2.016891,1.549449,0.0642,0.984098
1328,7657,*,V1988 Sgr,276.98904166666665,-27.62308333333333,,,,,,,,non-CV,,,,,,,,,,,,,,T00000,*,,,,,,,,,,,,IRC -30385,,,,,,,,,,,Gaia DR3 4051676816353066112,276.98878303288,-27.6230849382,0.0,0.0,42.0,1636148068921376768,4051676816353066112,558996279,0.1015,0.1043,1.3871,0.1419,9.7738,14.543,-4.206,0.111,-13.922,0.085779935,0.287,-0.3299,0.1451,-0.2902,-0.6901,-0.155,-0.3073,-0.0773,0.2348,0.212,194,194,194,0,0.1324,5465.6,0.752,234.76,31,false,1.131,,,,,,,,22,13,0.162027,22,0.1812,171.4,14,0,1.005,0,193,3799401.49556,37506.4,101.3,9.238079,0.011067,22,110189.0,4145.47,26.5807,12.733192,0.040942,22,6467990.0,178165.0,36.3033,7.720973,0.030145,1.731,0,3,0,0,0,5.01222,3.495113,1.517107,-25.33,0.78,1,3,1,2,119.07,0.28531,1.2E-5,615.304,2.11,3100.0,2.0,0.5,111,,,,7.327477,0.088674,2,149.4197,VARIABLE,0.0,0.0,1.0,4216.4,4216.2,4216.6,0.6364,0.6362,0.6366,-0.7601,-0.7602,-0.76,507.6591,507.5946,507.7081,9.9999,9.9996,10.0,6.0631,6.0629,6.0632,3.5303,3.5302,3.5304,MARCS,276.98880413001,-27.62302306294,1.76964,1.408025,0.237,0.824974
1352,8677,*,Sgr,278.3227083333333,-27.26922222222222,,,,,,7,-8,CV:,,,,,19.5,V,,,,,2005-102,,,2005-102,,,,2005-102,,*,,,,,,,m173.33002.479,,,,,,,,,,,Gaia DR3 4051739076102411520,278.32274257216,-27.26914221672,0.001,0.0,50.0,1636148068921376768,4051739076102411520,1007337064,0.46,0.4285,0.0417,0.4368,0.0954,6.58,-5.614,0.476,-3.432,0.39688337,0.4373,0.1423,-0.3805,-0.5956,-0.2917,-0.5339,-0.6131,-0.0424,-0.0099,0.3517,188,0,186,2,0.137,190.56,0.0,0.0,95,false,,1.3979,0.1018,-0.076,0.102,-0.221,-0.04,0.081,22,15,0.831993,22,0.01999,10.38,3,4,1.005,0,186,305.7654,1.43893,212.495,19.473896,0.005805,14,152.815,17.4489,8.75786,19.878126,0.124004,15,321.918,25.6424,12.5541,18.47853,0.086567,1.553,0,14,0,15,0,1.399595,0.40423,0.995365,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999993,,,,,,,,,,,,,,,,,,,,,,,278.32277064539,-27.26912696524,7.795548,6.621517,0.3983,0.308154
1353,8512,,Sgr,278.32462499999997,-27.219027777777775,,,,,,7,-8,UG:,,,,,,,,,,,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m173.33003.1207,,,,,,,,,,,Gaia DR3 4051742718235165312,278.32458079654,-27.21911121618,0.0,0.0,50.0,1636148068921376768,4051742718235165312,834989252,0.4059,0.3771,0.1457,0.3713,0.3923,3.504,2.052,0.435,-2.84,0.36206055,0.4587,0.0653,-0.3236,-0.5888,-0.2822,-0.5489,-0.5753,0.0455,-0.0016,0.3131,203,0,202,1,-0.096,201.63,0.196,0.0468,95,false,,1.4388,0.0841,-0.026,0.049,0.006,-0.158,0.127,23,15,0.742131,23,0.06966,4.577,0,30,0.993,0,201,327.54998,1.4753,222.022,19.399174,0.005613,0,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,278.32457053968,-27.21909859385,7.103381,6.017831,0.3631,0.332043
1327,7598,*,BS Sgr,276.69466666666665,-27.138888888888886,0.0036,0.005,-0.0103,0.005,2000.0,6,-7,NB,,1917.54,,,9.2,p,,17.0,,j,2004-105,,2004-105,1987-08,,,,1987-08,,*,1987-09,S,,*,,,INN 4a,,,,,,,,,,,Gaia DR3 4051895962776230656,276.69463699674,-27.13891133254,0.0,0.0,55.0,1636148068921376768,4051895962776230656,1733159250,0.0271,0.0258,0.1093,0.0364,3.0007,9.432,-5.743,0.032,-7.481,0.023757773,0.145,-0.1433,0.0562,-0.2851,-0.5441,-0.0638,-0.4012,-0.3066,0.2919,0.0352,226,9,224,2,0.9041,240.1,0.0,0.0,31,false,1.42,,,,,,,,26,15,0.045132,26,0.08514,179.2,0,0,1.042,0,221,23012.26623,8.5192,2701.22,14.782469,0.002784,22,8843.66,24.7075,357.934,15.471963,0.004121,20,20565.2,28.1297,731.084,13.965063,0.004061,1.278,0,12,0,11,0,1.5069,0.689494,0.817406,-228.0,7.44,2,6,3,6,2.9138,,,918.901,,5500.0,4.5,0.0,0,,,,13.979826,0.600259,3,,NOT_AVAILABLE,0.0,0.0,0.999988,5579.8,5542.2,5608.7,3.4422,3.4008,3.4834,-0.494,-0.4982,-0.4905,2007.3629,1911.2592,2106.9255,1.6066,1.582,1.6268,1.269,1.2481,1.286,0.6926,0.6807,0.7021,MARCS,276.69466568074,-27.13887808182,0.509064,0.391192,0.0537,0.124752
1338,8483,,Sgr,277.6015,-26.632166666666663,,,,,,7,-8,UG,,,,,16.6,V,,19.5,,V,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m172.31712.790,,,,,,,,,,,Gaia DR3 4052020374985591808,277.60130933601,-26.63215395799,0.0,0.0,54.0,1636148068921376768,4052020374985591808,745136441,0.201,0.1826,0.7589,0.2089,3.6329,8.387,-2.83,0.253,-7.895,0.21489204,0.2908,0.2451,-0.3126,-0.3655,-0.2673,-0.4763,-0.5731,0.2524,0.1097,0.3899,210,0,209,1,0.9483,230.6,0.0,0.0,95,false,,1.6286,0.0449,0.124,0.301,-0.267,-0.143,-0.004,24,16,0.415177,24,0.3535,173.9,22,0,1.046,0,201,520.00527,15.1609,34.2992,18.897348,0.031775,8,510.974,81.202,6.29263,18.567545,0.172563,8,564.806,91.4967,6.17296,17.868149,0.175926,2.069,0,8,0,8,0,0.699396,-0.329803,1.0292,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,277.60132340474,-26.6321188695,4.118203,3.546089,0.414,0.61527
1248,7662,*,V2323 Sgr,273.9790416666666,-27.95233333333333,,,,,,,,non-CV,,,,,,,,,,,,,,1998-25,*,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4052198190978716288,273.97916441505,-27.95207218965,0.0,0.0,60.0,1636148068921376768,4052198190978716288,817413133,0.018,0.0158,0.1425,0.0189,7.54,4.595,-2.617,0.023,-3.777,0.017784681,0.2364,0.0392,-0.1695,-0.213,-0.1501,-0.2537,-0.4398,-0.0882,0.1658,0.3477,261,232,261,0,-3.0319,333.58,0.0,0.0,31,false,1.306,,,,,,,,30,17,0.034877,31,0.3762,86.11,0,0,0.868,0,257,167054.63713,2192.6,76.19,12.63022,0.014514,30,36134.3,2014.98,17.9328,13.943744,0.060609,30,196390.0,5910.58,33.2268,11.5151,0.032894,1.392,0,21,0,16,0,2.428644,1.313523,1.115121,-50.89,1.96,1,3,1,3,19.931,1.658,0.089425,374.871,5.13,4500.0,2.0,-2.0,110,,,,10.687686,0.054727,2,,VARIABLE,0.0,0.0,0.999781,4727.9,4723.2,4730.1,1.788,1.7518,1.8039,-0.525,-0.5891,-0.5121,3221.3933,3166.3408,3343.2932,3.2686,3.2562,3.2798,2.327,2.3187,2.3344,1.2631,1.2586,1.2676,PHOENIX,273.97917758383,-27.95205540149,0.373249,0.291835,0.3601,1.017933
1256,7663,*,V2329 Sgr,274.10479166666664,-27.882638888888884,,,,,,,,non-CV,,,,,,,,,,,,,,T00000,*,,,,,,,,,,,,NSV 8428,,,,,,,,,,,Gaia DR3 4052200213835846528,274.1045312145,-27.8825591268,0.0,0.0,62.0,1636148068921376768,4052200213835846528,931427582,0.0553,0.0491,-0.1682,0.0617,-2.7255,7.574,-2.964,0.067,-6.971,0.05081972,0.1775,-0.0121,-0.2457,-0.2355,-0.3481,-0.216,-0.5637,-0.1089,0.2587,0.1961,212,70,212,0,-5.5563,1176.5,0.397,39.842,31,false,1.129,,,,,,,,25,17,0.098541,25,1.107,176.7,2,0,0.738,0,209,53736.85254,2371.53,22.6591,13.861687,0.047995,17,2147.94,539.234,3.98332,17.008488,0.272585,24,115267.0,19652.6,5.86525,12.09363,0.185152,2.185,0,1,0,0,0,4.914858,3.146801,1.768057,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999992,3421.9,3419.3,3427.6,0.0269,0.0227,0.0367,-0.49,-0.4901,-0.4899,2162.467,2106.0847,2242.6396,8.3262,8.2042,8.4209,4.5674,4.5104,4.6166,3.1113,3.0633,3.1434,MARCS,274.10454611628,-27.88252814661,1.086713,0.841792,0.2113,0.87711
1286,7613,*,V726 Sgr,274.89037499999995,-26.888777777777776,,,,,,5,-6,NA,,1936.37,,,10.8,p,,19.0,,j,C00003,,,1987-08,,,,1987-08,:,*,1987-08,X,:,,,,HDE 315532,,,,,,,,,,,Gaia DR3 4052387577689335552,274.89026032959,-26.88881495705,0.0,0.0,116.0,1636148068921376768,4052387577689335552,146295333,0.4703,0.3752,-0.4369,0.5799,-0.7533,6.626,-4.331,0.562,-5.014,0.34568748,-0.284,0.1656,0.3952,-0.1814,-0.4524,-0.1352,-0.0716,-0.3604,0.3235,-0.1548,130,0,128,2,-0.4455,119.01,0.0,0.0,95,false,,1.4538,0.1023,-0.142,0.086,-0.052,-0.055,0.007,15,9,0.829105,16,0.03432,166.3,4,18,0.969,0,128,392.73267,3.01274,130.357,19.202124,0.008773,2,708.932,453.298,1.56394,18.212032,0.694236,2,1026.99,53.7794,19.0964,17.218979,0.056981,4.42,0,2,0,2,1,0.993053,-0.990091,1.983145,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,3.0E-6,0.999982,,,,,,,,,,,,,,,,,,,,,,,274.89028191351,-26.88879267134,8.820578,5.570437,-0.1389,0.391756
1237,7683,*,V3909 Sgr,273.5917083333333,-27.85133333333333,,,,,,,,non-CV,,,,,,,,,,,,,,1996-01,*,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4052397511790802560,273.59148192349,-27.85150883413,0.0,0.0,75.0,1636148068921376768,4052397511790802560,86642016,0.0296,0.0248,0.0248,0.0295,0.8416,7.102,-3.664,0.041,-6.084,0.02824925,0.1061,-0.2174,-0.421,-0.0685,-0.0176,-0.0741,-0.5651,0.2831,-0.1088,-0.1,191,182,191,0,-6.2405,347.91,0.122,4.8038,31,false,1.23,,,,,,,,22,14,0.058545,22,0.267,179.6,0,0,0.693,0,188,157395.23151,1354.73,116.182,12.694888,0.009743,20,19995.2,934.701,21.3921,14.586226,0.050831,21,214312.0,4560.61,46.9919,11.42028,0.023412,1.489,0,1,0,0,0,3.165945,1.891337,1.274608,127.44,0.63,1,9,0,8,30.659,2.27,0.069514,799.813,4.37,3700.0,2.0,0.75,111,12.1952,3.9796,9,,,,,VARIABLE,0.0,0.0,0.999969,,,,,,,,,,,,,,,,,,,,,,,273.59150034234,-27.85148179364,0.664306,0.46645,-0.088,0.958397
