recno,uid,R,GCVS,RAJ2000,DEJ2000,pmRA,e_pmRA,pmDE,e_pmDE,Epoch,GLON,GLAT,VarType,Per,OutDate,Cl,l_Maxmag,Maxmag,n_Maxmag,l_Minmag,Minmag,u_Minmag,n_Minmag,ref(Coo),f_ref(Coo),ref(pm),ref(CV),f_ref(CV),ref(CV)2,f_ref(CV)2,ref(Cha),u_ref(Cha),n_ref(Cha),ref(Sp),n_ref(Sp),u_ref(Sp),f_ref(Sp),ref(Per),f_ref(Per),Names,IUE,HST,ARIEL5,HEAO1,HEAO2,EXOSAT,ROSAT,GINGA,ASCA,EUVE,objID,RAJ2000_x,DEJ2000_x,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch_x,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist
585,7299,,V391 Hya,164.6149583333333,-29.317277777777775,-0.0013,0.0027,-2.0E-4,0.0033,1991.25,275,27,UX,,,,,14.3,V,,,,,2004-109,,2004-109,1997-05,,,,A9999-99,,,1997-05,S,:,,,,EC 10560-2902,,,,,,,,,,,72811646149239553,164.61489651,-29.31726709,0.004,0.004,0.0,503635968,60,56042.6859838,5,48,14.1512,0.0104,14.1824,0.0146,115000,14.2592,0.0078,14.3173,0.0081,115000,14.4358,0.0046,14.4981,0.0057,115000,14.5442,0.0149,14.6048,0.0122,115000,14.6343,0.0019,14.6713,0.0073,115000,0.197836
586,7300,,V392 Hya,164.73516666666666,-29.24472222222222,-0.0083,0.0021,0.0034,6.0E-4,1991.25,275,28,UG:,0.324952,,,,14.9,B,,16.3,,B,2004-109,,2004-109,2001-56,,,,A9999-99,,,1997-05,S,:,,2005-117,,EC 10565-2858,,,,,,,,,,,72901647350946716,164.73505376,-29.24463047,0.01,0.009,90.0,503635968,60,55892.32265046,5,49,16.2004,0.115,16.2719,0.1274,115000,14.932,0.0829,14.971,0.0879,16696,14.5566,0.0062,14.6244,0.005,16696,15.819,0.0048,15.89,0.0055,115000,15.2266,0.0512,15.2952,0.028,16696,0.484649
403,7576,,HS Pup,118.35374999999998,-31.647277777777774,-0.004,0.0,0.016,0.01,2000.0,248,-2,NA:,,1963.98,,,8.0,p,,18.8,,B,2003-115,,2003-115,1987-08,,,,1987-08,,,1995-07,S,,,,,BV 431,,,,,,,,,,,70021183537083417,118.35370532,-31.64736363,12.209,3.703,0.0,369254400,44,57032.43600694,0,5,18.211,,,,4,17.597,,,,4,17.7662,0.0123,17.8833,0.0107,280,17.315,,,,4,17.249,,,,4,0.338042
416,7577,,HZ Pup,120.84512499999998,-28.474527777777773,,,,,,246,1,NA,0.213,1963.13,,,7.7,p,,17.0,,B,ICRS,,,1987-08,,,,1987-08,,,1995-07,S,,,1997-55,,S 8438,,,,,,,,,,,73831208451840763,120.84518015,-28.47457821,0.023,0.018,90.0,503636096,60,56081.60612269,5,75,16.9166,0.0291,16.9949,0.0244,115000,16.6745,0.0202,16.7808,0.0283,115000,16.7529,0.0176,16.8558,0.0167,115000,16.7231,0.0199,16.7711,0.0138,115000,16.624,0.0326,16.7918,0.0442,115000,0.251835
375,6953,*,IN CMa,110.19974999999998,-31.784277777777774,,,,,,,,non-CV,,,,,,,,,,,,,,1995-21,*,,,,,,,,,,,,RE 0720-318,,,,,,,,,,,69851101994549380,110.19945613,-31.7840823,2.486,0.205,0.0,1443028992,172,56910.55967593,1,4,15.545,,,,4,14.812,,,,4,14.6787,0.002,14.7258,0.0011,115000,14.387,,,,4,14.291,,,,4,1.141898
369,7985,*,WY CMa,107.91708333333332,-26.977777777777774,,,,,,,,non-CV,,,,,,,,,,,,,,2005-56,*,,,,,,,,,,,,,,,,,,,,,,,75621079173536878,107.91736592,-26.97786281,0.013,0.009,0.0,503635968,60,55846.8149537,4,51,13.7828,0.0012,13.8892,0.0012,280,13.385,,,,114724,13.095,,,,114724,12.899,,,,114724,12.9806,0.0119,12.9546,0.0146,115000,0.956896
389,8548,*,V574 Pup,115.47316666666666,-27.11058333333333,,,,,,243,-2,N,,2004.89,,,7.0,p,,,,,2004-75,,,2004-76,,,,A9999-99,,,2005-76,X,,,,,Nova Pup 2004,,,,,,,,,,,75461154732767677,115.47326764,-27.11050055,0.06,0.028,0.0,436527104,52,55989.82894676,5,63,18.8497,0.0416,18.976,0.0434,115000,18.6028,0.016,18.7323,0.0314,115000,18.4112,0.045,18.5794,0.034,115000,18.3489,0.0219,18.4346,0.0148,115000,18.003,0.0334,18.2371,0.0742,115000,0.439898
387,7992,,V445 Pup,114.48699999999998,-25.949666666666662,3.0E-4,0.0046,0.0048,0.0046,2000.0,241,-2,NC:,,2000.0,,,8.6,c,<,14.0,,c,2004-105,,2004-105,T00000,,,,A9999-99,,,2001-06,X,,,,,,,,,,,,,,,,76861144870610779,114.48699854,-25.94967859,0.029,0.009,0.0,503635968,60,56081.59793981,5,53,19.1942,0.0993,19.3827,0.1657,115000,18.8286,0.0099,18.8808,0.0105,115000,18.5154,0.008,18.6291,0.0483,115000,18.7938,0.0173,18.8482,0.0328,115000,18.5329,0.0755,18.6887,0.1035,115000,0.043183
373,6949,,WZ CMa,109.70495833333332,-27.128666666666664,-0.0011,0.0048,-6.0E-4,0.0047,2000.0,240,-6,UGZ:,,,,,14.5,p,,18.3,,V,2004-105,,2004-105,1982-03,,,,1982-03,,,1995-07,S,,,,,HV 8080,,,,,,,,,,,75441097049705923,109.70497062,-27.12865851,0.003,0.002,0.0,503636160,60,55937.48105324,5,54,14.2784,0.0072,14.3032,0.0028,115000,15.52,0.0115,15.5782,0.012,115000,14.9394,0.0056,14.6238,0.1533,115000,15.9061,0.0152,15.9331,0.0143,115000,15.8064,0.0064,15.8749,0.0107,115000,0.049111
381,7573,*,CL Pup,112.50908333333332,-19.497749999999996,,,,,,,,non-CV,,,,,,,,,,,,,,T00000,*,,,,,,,,,,,,S 4069,,,,,,,,,,,84601125091193340,112.50913491,-19.49751908,0.009,0.005,0.0,436527104,52,56050.87009259,5,63,19.0767,0.0143,19.1528,0.0227,115000,18.0655,0.0049,18.1777,0.0091,115000,17.6298,0.0045,17.6912,0.0174,115000,17.398,0.0037,17.4926,0.0086,115000,17.2042,0.006,17.2082,0.0332,115000,0.849538
480,7583,*,T Pyx,136.17295833333333,-32.379888888888885,-0.002,0.0046,-0.0088,0.005,2000.0,257,-1,NRB,0.076223,1902.0,,,6.5,v,,15.3,,v,2004-105,,2004-105,1987-22,,,,1987-08,,,1983-12,S,,,1998-67,,HV 3348,U,H,,1,,E,,,,,69141361729394429,136.17297641,-32.37991586,0.079,0.005,0.0,369418240,44,57035.70005787,0,8,15.13,,,,4,15.288,,,,4,15.8101,0.0106,15.8633,0.007,280,15.612,,,,4,15.666,,,,4,0.111571
494,8581,*,Pyx,139.74374999999998,-29.710277777777772,,,,,,257,14,UG,0.06165,2005.19,,,12.0,V,,,,,2005-27,,,2005-28,,,,A9999-99,,*,2005-28,X,:,,2005-59,,,,,,,,,,,,,72341397437847793,139.7437483,-29.71040829,0.018,0.01,0.0,436527232,52,56035.82770833,5,34,18.8827,0.1171,19.1976,0.0377,115000,18.9483,0.0323,19.0502,0.0203,115000,19.145,0.0385,19.249,0.0346,115000,18.5411,0.0396,18.6347,0.0408,115000,18.6143,0.0564,18.7746,0.0426,115000,0.469874
472,7584,,VZ Pyx,134.83266666666665,-24.482027777777773,-0.0212,0.0049,-0.0064,0.0046,2000.0,250,14,UGSU,0.07332,,,,11.0,V,,17.0,,V,2004-105,,2004-105,1996-29,,,,1994-10,,,1994-10,S,,,1997-36,,Pyx1; 1H 0857-242,U,,,1,,,R,,,,78621348325901835,134.83258441,-24.48203754,0.015,0.01,90.0,503635968,60,56183.32260417,5,89,14.5249,0.0962,14.5698,0.0336,115000,15.3726,0.0391,15.4181,0.0368,115000,15.664,0.02,15.7347,0.0174,115000,14.9084,0.031,14.9621,0.0325,115000,15.1187,0.0276,15.2564,0.0128,115000,0.271782
522,7291,,AG Hya,147.62399999999997,-23.754861111111108,,,,,,258,22,UG,,,,,14.3,p,,19.2,,V,ICRS,,,1982-03,,,,1982-03,,,1987-05,S,,,,,HV 7591,,,,,,,,,,,79491476239544510,147.62392743,-23.75484068,0.004,0.003,0.0,503636096,60,55985.58821759,5,78,16.9329,0.1447,16.9899,0.1777,115000,16.8837,0.1025,17.0054,0.0441,115000,16.0778,0.0305,16.1266,0.0313,115000,16.3285,0.0126,16.3973,0.0107,115000,16.6581,0.0569,16.7203,0.0632,115000,0.250175
507,7298,*,MN Hya,142.2793333333333,-24.08483333333333,-0.004,0.001,-0.016,0.001,2000.0,255,19,AM,0.141244,,,,17.0,V,,,,,2003-115,,2003-115,1994-04,,,,1994-04,,,1994-04,S,,,1998-59,,Hya4; RX J0929-2404,,H,,,,,R,,,,79091422792958482,142.27926514,-24.08485639,0.008,0.006,90.0,436527296,52,56294.67045139,5,67,19.133,0.1888,19.2549,0.164,115000,17.7956,0.1696,17.8938,0.1684,115000,18.5183,0.1167,18.6358,0.1536,115000,17.1251,0.0423,17.2793,0.0341,115000,17.2369,0.0979,17.3066,0.1321,115000,0.239
535,7305,,Hya,151.89433333333332,-20.292333333333332,-0.006,0.001,0.0,0.008,2000.0,259,28,AM,0.1458,,,,18.0,V,,,,,2003-115,,2003-115,1999-05,,,,A9999-99,,,1999-05,S,,,1999-05,,RX J1007-2016,,,,,,,R,,,,83641518943849525,151.89435411,-20.29234598,0.01,0.008,90.0,503635968,60,56218.72523148,5,61,20.0294,0.1219,18.4296,0.0831,16892216,19.3378,0.0221,19.4458,0.0203,115000,18.1223,0.0803,18.3041,0.0387,115000,17.8581,0.0346,17.3058,0.0734,115000,17.6725,0.0394,17.6732,0.092,115000,0.083632
530,7304,,Hya,150.54879166666666,-19.427055555555555,-0.012,0.003,-0.004,0.005,2000.0,257,28,AM,0.0743,,,,17.0,B,,,,,2003-115,,2003-115,1993-19,,,,A9999-99,,,,,,,1995-75,,RX J1002-1925,,,,,,,R,,,,84681505489007949,150.54884897,-19.42700588,0.011,0.005,0.0,436527232,52,56054.77548611,5,66,17.5188,0.0489,17.5754,0.0561,115000,18.0429,0.0101,18.1214,0.0377,115000,18.2773,0.0621,18.3859,0.0584,115000,18.1699,0.032,18.2222,0.0481,115000,18.2442,0.0502,18.2695,0.068,115000,0.264253
432,7575,,DY Pup,123.45195833333332,-26.56566666666666,,,,,,246,4,NB:,0.139,1902.88,,,7.0,p,,19.6,,V,ICRS,,,1987-08,,,,1987-08,,,1996-01,S,,,1999-81,,HV 3600,,,,,,,,,,,76121234520411373,123.45198444,-26.56576346,0.006,0.004,0.0,436527104,52,56094.50700231,5,67,19.275,0.0264,19.3775,0.0149,115000,19.233,0.024,19.4074,0.0569,115000,19.1993,0.016,19.2833,0.0234,115000,19.2944,0.0261,19.5039,0.0432,115000,19.3022,0.0357,19.6386,0.0226,115000,0.358452
404,7572,*,BX Pup,118.56491666666665,-24.326805555555552,0.004,0.002,-0.01,0.003,2000.0,242,2,UGZ,0.127,,O,,13.8,V,,18.0,,V,2003-115,,2003-115,1987-20,,,,1982-03,,,1995-07,S,,,1993-31,,,,,,,,,,,,,78801185649088145,118.56489614,-24.32680082,0.023,0.014,90.0,503636096,60,56112.75771991,5,70,15.6841,0.0621,15.7183,0.0604,115000,15.7727,0.0777,15.8639,0.0776,115000,15.7454,0.0114,15.7679,0.0071,115000,15.4746,0.0209,15.5097,0.0508,115000,14.8981,0.0168,14.9379,0.0129,115000,0.069459
444,7585,,WX Pyx,128.27391666666665,-22.808944444444442,,,,,,245,10,AM:/DQ,0.2307,,,,16.2,V,,17.7,,V,ICRS,,,1990-08,/,1995-16,,1990-08,,,1990-08,S,,,2005-62,,Pyx2; 1E 0830.9-2238,,,,,2,,,,,,80621282740079669,128.27399435,-22.80887761,0.002,0.002,90.0,503636096,60,56133.07887731,10,75,17.1843,0.1233,17.2647,0.0914,115000,16.8164,0.0708,16.8841,0.06,115000,16.5983,0.0549,16.6704,0.0565,115000,16.5433,0.0171,16.6321,0.013,115000,16.3977,0.0484,16.5139,0.0516,115000,0.352628
397,7571,,BV Pup,117.27191666666666,-23.566777777777773,-0.0078,0.0047,0.0019,0.0047,2000.0,240,1,UGSS,0.265,,,,13.1,V,,15.9,,V,2004-105,,2004-105,1982-03,/,T00000,,1982-03,,,1995-07,S,,,2001-34,,661.1935,U,,,,,E,R,,,,79721172718780187,117.27186668,-23.56676175,0.009,0.008,0.0,503636096,60,55900.60975694,5,65,15.4423,0.049,15.4885,0.0443,115000,15.0767,0.0047,15.1269,0.0043,115000,14.808,0.0261,14.8096,0.0258,115000,14.2501,0.0152,14.2849,0.0088,115000,14.6682,0.0039,14.367,0.024,115000,0.174744
434,7570,*,VV Pup,123.77824999999999,-19.05494444444444,0.0102,0.005,-0.0541,0.005,2000.0,240,9,AM,0.069747,,,,14.5,V,,18.0,,V,1987-28,,1987-28,1984-15,,,,1983-12,,,1983-12,S,,,1980-10,,1E 0812-1854,U,H,,,2,E,R,,A,X,85131237783964139,123.77840609,-19.05521061,0.011,0.005,90.0,436527104,52,56093.0753588,5,52,17.8142,0.0321,17.9454,0.0301,115000,17.8941,0.0081,17.9615,0.0194,115000,17.2572,0.0819,17.3,0.1039,115000,16.0661,0.0558,16.2044,0.0835,115000,16.6921,0.0168,16.754,0.0329,115000,1.095556
491,7297,,MM Hya,138.5584583333333,-6.795777777777777,-0.008,0.002,-0.012,0.015,2000.0,238,28,UG/UGWZ,0.05759,,,,14.2,B,,18.9,,B,2003-115,,2003-115,1994-49,/,1994-43,,1982-06,,,1996-01,S,,,2003-81,,Hya1; PG 0911-066,,,,,,,,,,,99841385584385457,138.55840474,-6.79581241,0.005,0.004,90.0,436527232,52,56275.82290509,10,81,18.9563,0.0111,19.0476,0.0248,115000,18.802,0.0381,18.854,0.0357,115000,18.812,0.022,18.8734,0.0195,115000,18.8155,0.0422,18.9324,0.0398,115000,18.6943,0.0552,18.7698,0.0262,115000,0.228576
482,8313,,Hya,136.47829166666665,-5.602388888888888,,,,,,235,26,IBWD,0.02347,,,,16.5,V,,20.3,,V,2003-31,,,2003-32,,,,A9999-99,,,2006-03,S,,,2006-03,,SN 2003aw,,,,,,,,,,,101271364781397567,136.47812497,-5.60237099,0.011,0.007,0.0,436527232,52,55966.69556713,10,61,19.9692,0.0601,20.1426,0.0833,115000,20.33,0.0213,20.4195,0.0362,115000,20.635,0.0523,20.7056,0.0694,115000,20.5716,0.0601,20.5545,0.0648,115000,18.29,0.0235,18.4418,0.0445,115000,0.600707
932,8463,*,V1186 Sco,258.21366666666665,-30.943777777777772,,,,,,354,5,NB,,2004.51,,,10.9,V,,,,,2004-46,,,2004-47,,,,A9999-99,,*,2004-47,X,:,,,*,ASAS 171251-3056.6,,,,,,,,,,,70862582134847817,258.21364604,-30.94379443,0.281,0.169,90.0,512024576,61,56122.87993056,5,19,16.1051,0.0024,16.0948,0.005,115000,17.0444,0.0063,16.8528,0.0075,16892208,16.6346,0.0522,16.482,0.1202,16892208,16.5876,0.0258,16.4042,0.0294,16892208,16.3151,0.0775,16.2185,0.0889,16892216,0.087463
929,7461,*,V2214 Oph,258.0065833333333,-29.62591666666666,,,,,,355,6,NB/AM,0.117515,1988.28,,,8.5,p,,20.5,,j,1988-15,,,1993-05,,,,1993-05,,,1993-05,X,,,1993-05,,,,H,,,,,,,,,72442580071089433,258.00708482,-29.6257319,0.034,0.009,0.0,444915712,53,55982.85994213,5,33,18.9432,9.0E-4,18.8842,0.0261,16892216,18.6338,0.0125,18.5849,0.0297,16892216,18.3832,0.0158,18.4445,0.0333,16892216,18.3994,0.0367,18.403,0.0804,16892208,18.5875,0.0052,19.134,0.0011,115000,1.704486
902,7443,*,V840 Oph,253.68299999999996,-29.624111111111105,,,,,,353,9,NA:,,1917.32,,,6.5,p,,19.3,,V,2003-67,,,1987-08,,,,2003-67,,*,2002-94,S,,,,,HV 3522,,,,,,,,,,,72452536832551210,253.68322859,-29.62426137,0.063,0.033,90.0,444915712,53,55938.71730324,4,17,19.0552,0.0406,18.7788,0.0767,16892216,19.2731,0.0989,19.3381,0.1448,16892216,,,,,114720,19.2368,0.0349,19.2482,0.0631,115000,,,,,16416,0.896851
899,8331,,DV Sco,252.61637499999998,-28.13294444444444,,,,,,354,10,UGSU,,,,,13.8,B,<,18.4,,B,ICRS,,,2004-66,,,,2003-59,,,,,,,,,HV 4225,,,,,,,,,,,74242526163030891,252.61630126,-28.13285109,0.008,0.006,90.0,503636096,60,56038.11445602,5,59,16.9666,0.0557,17.0125,0.0595,115000,17.1746,0.059,17.2329,0.0498,115000,17.0496,0.1354,17.1552,0.0928,115000,17.4824,0.033,17.5489,0.0727,115000,16.5227,0.0413,16.5809,0.0922,115000,0.409573
895,7730,*,AC Sco,251.69129166666664,-27.406999999999996,,,,,,,12,non-CV:,,,,,12.5,p,<,16.0,,p,ICRS,,,T00000,*,,,1991-15,,,1995-16,S,,,,,HV 1095,,,,,,,,,,,75112516912201732,251.69119819,-27.40717511,0.009,0.005,0.0,503635968,60,55962.82175926,5,74,13.7104,0.0013,13.7578,0.0102,115000,13.309,,,,114724,13.159,,,,114724,13.1056,0.0151,13.1604,0.0193,16892216,13.0979,5.0E-4,13.1137,0.0012,115000,0.697601
898,7731,*,AF Sco,252.6065833333333,-25.56041666666666,,,,,,,,non-CV,,,,,,,,,,,,,,1995-23,*,,,,,,,,,,,,HV 1108,,,,,,,,,,,77322526066677713,252.60665703,-25.56059516,0.043,0.02,0.0,637853696,76,55397.89196759,4,35,15.6563,0.1353,15.6244,0.0804,16892216,11.418,,,,114724,9.354,,,,16420,8.076,,,,65572,7.421,,,,65572,0.685703
849,7758,*,V893 Sco,243.81241666666662,-28.625583333333328,-0.0548,0.0047,-0.0677,0.0047,2000.0,348,16,UG,0.075962,,,,10.6,p,,14.5,,p,2004-105,,2004-105,1998-38,,,,1998-38,,,1999-14,S,,,2000-62,,SVS 1772,,H,,,,,R,,,,73642438122739407,243.81217137,-28.62582491,0.007,0.005,0.0,503635968,60,55967.36967593,10,50,14.2698,0.0281,14.2985,0.021,115000,14.5159,0.0099,14.569,0.0091,115000,14.3746,0.0174,14.4188,0.0106,115000,14.3666,0.0116,14.4265,0.0165,115000,14.2006,0.093,14.2516,0.0946,115000,1.164973
864,8397,*,Sco,245.8922083333333,-26.526361111111108,,,,,,351,16,CV,,,G,,17.4,V,,,,,2004-05,,,2004-05,,,,2004-05,,,,,,,,,NGC 6121-CX1,,H,,,,,,,,,76162458922748724,245.89227478,-26.52631659,0.0,0.0,90.0,268959744,32,,0,61,,,12.603,0.2194,24,,,11.6642,0.0452,24,,,11.403,0.0671,24,,,11.1845,0.1206,24,,,10.9507,0.099,24,0.267387
855,8381,*,Sco,244.26074999999997,-22.976805555555554,,,,,,353,19,CV:,,,G,,,,,,,,2003-80,,,2003-80,*,,,,,,,,,,,,NGC 6093-CX2,,H,,,,,,,,,80422442603957977,244.26041853,-22.97668089,0.001,0.001,90.0,806879232,96,56153.58431713,2,3,,,,,16416,,,,,114720,,,8.4568,0.0396,16440,,,,,16416,,,,,16416,1.186754
854,8830,,Sco,244.25916666666663,-22.977194444444443,,,,,,353,19,UG,,,G,,19.5,x,,21.5,,x,2005-92,,,2005-92,,,,2005-92,,,,,,,,,NGC 6093-CX17,,H,,,,,,,,,80422442588827203,244.2588101,-22.97752129,0.251,0.168,0.0,864346112,103,56092.36376157,4,48,13.822,0.2672,8.7016,0.3182,16892216,12.8109,0.0212,8.054,0.0224,16892984,13.024,,,,16420,12.354,,,,114724,12.0289,0.0682,7.3703,0.1528,16892216,1.667672
852,8383,*,Sco,244.25837499999997,-22.97583333333333,,,,,,353,19,CV:,,,G,,,,,,,,2003-80,,,2003-80,*,,,,,,,,,,,,NGC 6093-CX4,,H,,,,,,,,,80422442586009770,244.2583877,-22.97552906,0.001,0.001,90.0,268959744,32,,0,17,,,9.7728,0.1816,24,,,9.1131,0.0165,24,,,9.0475,0.0131,24,,,,,0,,,8.6387,0.0253,24,1.096192
853,8385,*,Sco,244.25874999999996,-22.975499999999997,,,,,,353,19,CV:,,,G,,,,,,,,2003-80,,,2003-80,*,,,,,,,,,,,,NGC 6093-CX15,,H,,,,,,,,,80422442586009770,244.2583877,-22.97552906,0.001,0.001,90.0,268959744,32,,0,17,,,9.7728,0.1816,24,,,9.1131,0.0165,24,,,9.0475,0.0131,24,,,,,0,,,8.6387,0.0253,24,1.205362
856,7728,*,T Sco,244.26179166666662,-22.97536111111111,,,,,,353,19,N:,,1860.39,G,,7.0,v,,22.2,,B,1995-43,,,1987-08,,,,1995-43,,*,,,,,,,,,H,,,,,,,,,80422442622449907,244.26224473,-22.97534507,0.0,0.0,90.0,268959744,32,,0,15,,,9.2981,0.001,24,,,9.0059,0.0063,24,,,8.893,0.0422,24,,,,,24,,,8.227,0.0615,24,1.502753
851,8382,*,Sco,244.25666666666663,-22.97444444444444,,,,,,353,19,CV:,,,G,,,,,,,,2003-80,,,2003-80,*,,,,,,,,,,,,NGC 6093-CX3,,H,,,,,,,,,80432442569530866,244.25693429,-22.97443271,0.336,0.038,0.0,461692928,55,56383.12633102,2,39,,,,,16440,14.3695,0.0724,8.0083,5.0E-4,16794680,14.1206,0.1282,7.8225,0.0293,16892216,,,7.705,0.2546,16440,,,7.5066,0.0347,114744,0.888028
850,8384,*,Sco,244.24916666666664,-22.971666666666664,,,,,,353,19,UG,,,G,,19.0,x,,22.0,,x,2005-92,,,2005-92,,,,2005-92,,*,,,,,,,NGC 6093-CX5,,H,,,,,,,,,80432442494274536,244.24942705,-22.97148746,0.0,0.0,90.0,268959744,32,,0,4,,,,,0,,,,,0,,,11.8238,0.0557,24,,,12.0058,0.001,24,,,,,0,1.077523
872,7434,*,TU Oph,246.66341666666662,-22.316277777777774,,,,,,,,non-CV,,,,,,,,,,,,,,1982-03,*,,,,,,,,,,,,HV 1068,,,,,,,,,,,81222466631290893,246.66323387,-22.31629322,0.016,0.016,90.0,302067712,36,55759.27145833,0,5,,,,,0,,,,,0,14.1082,0.0012,14.4412,0.0017,24,,,,,0,13.1914,0.0021,11.8719,0.2452,16777496,0.611313
688,7017,*,V485 Cen,194.34675,-33.20155555555555,-0.0237,0.0062,0.0073,0.0062,1991.25,304,29,UGSU,0.040995,,,,14.0,V,,18.2,,V,1998-89,,1998-89,1997-23,,,,1982-03,,,1998-03,S,,,1997-57,,HV 10231,,H,,,,,,,,,68151943464288414,194.34635574,-33.20156902,0.001,0.001,90.0,302063616,36,56793.33383102,0,4,,,,,0,,,,,0,17.9912,0.0248,18.0812,0.0122,280,,,,,0,,,,,0,1.188617
728,7296,,LY Hya,202.97441666666663,-29.68316666666666,0.0255,0.0058,-0.0113,0.0077,1991.25,313,32,UG:,0.0748,,,,14.4,V,,18.4,,V,2004-109,,2004-109,1983-02,,,,1983-02,,,1983-02,S,,,1994-67,,Hya2; 1329-294,,,,,,,,,,,72382029745690554,202.97457761,-29.68309698,0.011,0.004,0.0,503636096,60,56119.12226852,5,74,17.8579,0.1315,17.904,0.1147,115000,17.4991,0.0423,17.5211,0.0214,115000,17.5632,0.0783,17.68,0.079,115000,17.2235,0.0452,17.2991,0.0448,115000,17.1728,0.0117,17.2475,0.0273,115000,0.562418
705,7030,*,V1043 Cen,198.32141666666664,-32.98672222222222,-0.0177,0.0024,-0.0376,0.0016,1991.25,308,30,AM,0.174592,,,,16.0,V,,,,,2004-109,,2004-109,2000-02,,,,2000-02,,,2000-02,S,,,2000-02,,RX J1313-3259,,H,,,,,R,,,,68411983212406005,198.3212291,-32.98693138,26.624,6.269,90.0,369254400,44,56628.77351852,0,4,16.065,,,,4,15.008,,,,4,14.9459,0.019,15.0224,0.0218,280,14.189,,,,4,14.015,,,,4,0.942208
693,8532,*,Cen,195.12112499999998,-30.882388888888883,-0.022,0.012,0.018,0.007,2000.0,305,32,CV,,,,,15.5,V,,18.7,,V,2003-115,,2003-115,2004-58,,,,2004-58,,,2004-58,S,,,,*,CTCV J1300-3052,,,,,,,,,,,70941951210961317,195.1210536,-30.88244954,0.011,0.004,90.0,503636096,60,55912.3937037,5,25,18.872,0.0585,19.0078,0.0577,115000,18.4416,0.004,18.569,0.027,115000,18.2033,0.015,18.2519,0.046,115000,17.8218,0.1272,17.688,0.0543,115000,17.6219,0.023,17.772,0.0311,115000,0.310383
683,7293,*,EX Hya,193.10091666666665,-29.248888888888885,-0.1276,0.0016,0.0319,0.0016,2000.0,303,33,UG/DQ,0.068234,,,,10.0,v,,14.1,,v,2004-105,,2004-105,1983-12,/,1995-41,,1982-03,,,1983-12,S,,,1983-26,,1E 1249-2858,U,H,,1,2,E,R,G,A,X,72901931005521759,193.10037479,-29.24876761,0.028,0.011,90.0,436527104,52,55913.22524306,5,64,13.3989,0.0775,13.4389,0.0775,115000,13.5119,0.0781,13.5595,0.0581,16892216,13.3738,0.0089,13.4168,0.0116,16892216,13.185,0.0386,13.2818,0.0172,115000,13.1641,0.0422,13.2418,0.0343,115000,1.757152
779,7362,*,Lib3,222.66091666666662,-24.380555555555553,-0.0112,0.0047,-0.0048,0.0047,2000.0,335,31,UX,,,,,14.5,p,,14.8,,p,2004-105,,2004-105,1989-16,*,,,A9999-99,,,,,,,,,Preston 874124,,,,,,,,,,,78742226608853656,222.66085851,-24.38056897,0.038,0.009,0.0,503635968,60,55929.63371528,10,50,14.5485,0.0028,14.5794,0.001,115000,14.6042,0.0058,14.6576,0.0019,115000,14.6878,0.0038,14.7301,0.0031,115000,14.7187,0.0039,14.7847,0.0038,115000,14.7569,0.0045,14.7956,0.0074,115000,0.196714
863,7729,*,U Sco,245.62837499999998,-17.878916666666665,,,,,,358,22,NRB,1.230552,1863.0,,,8.8,V,,19.5,,V,ICRS,,,1987-22,,,,1987-08,,,1981-02,S,,,2001-98,,BD -17 4554,U,H,,,,,,,,,86542456282655944,245.628243,-17.8786883,0.007,0.005,90.0,503636096,60,55810.50006944,5,72,18.2013,0.0164,18.2921,0.019,115000,17.9839,0.0358,18.0233,0.0206,115000,17.5806,0.0106,17.6644,0.0153,115000,17.7072,0.0311,17.7872,0.0251,115000,17.6619,0.0554,17.8763,0.099,115000,0.938303
809,7361,*,HP Lib,233.97124999999997,-14.220027777777776,-0.02975,0.0034,-0.01401,0.0034,1991.25,352,33,IBWD,0.012763,,,,13.7,V,,,,,2001-119,,2001-119,1994-17,,,,A9999-99,,,1994-17,S,,,2002-08,,Lib5; EC 15330-1403,,H,,,,,,,,,90932339710646262,233.97102574,-14.22010568,0.004,0.002,0.0,503635968,60,56150.57321759,5,83,13.5989,0.0011,13.596,0.001,115256,13.7788,0.0079,13.8215,0.0067,115000,14.0399,0.0041,14.1088,0.0031,115000,14.2157,0.0037,14.275,0.0029,115000,14.3369,0.0048,14.4037,0.0109,115000,0.831331
761,7294,,GY Hya,217.6269583333333,-25.87722222222222,-0.0127,0.0061,-0.011,0.0047,2000.0,329,31,UG,0.347237,,,,14.0,p,,16.0,,p,2004-105,,2004-105,2006-07,,,,1982-03,,,1996-01,S,,,2005-58,,S 6576,,,,,,,,,,,76942176269287591,217.62691235,-25.87723928,0.009,0.005,0.0,503636192,60,56040.8987963,5,63,16.3218,0.0529,16.3919,0.0532,115000,15.4981,0.0264,15.5353,0.0264,115000,15.1957,0.0139,15.248,0.0127,115000,15.0202,0.023,15.0949,0.0275,115000,14.8807,0.0159,14.982,0.0194,115000,0.161104
